Text,Label
د عبد المنعم أبو الفتوح على قناة الحرة: علاقتنا بكل من حولنا من الدول علاقة احترام و تقدير و تحكمها مصلحة مصر,OBJ
أصدقائى لاتنظروا للوراء وإنسوا التجربة الاخوانية بما لها وعليها لنبدأ مرحلة جديدة لمصر بيد واحدة نبنى ونعمر والكل يشارك,NEUTRAL
ربنا اغْفِرْ لَنَا ذنوبنا وإسرافنا فِي أمرنا وَثَبِّتْ أقدامنا وانصرنا عَلَى القوم الكافرين (آل عمران / 147) #قرآن #جمعة_مبا…,OBJ
كان قلبي حاسس,OBJ
أقضي اليوم مع أهلى بمرسى مطروح وأعود فجر الغد لأشارككم في مهرجان مصر القوية بمركز شباب الجزيرة الساعة 6 مساء,OBJ
لقاء دعمرو حمزاوي مع المتطوعيين مركز شباب منشية البكري 26ديسمبر2011,OBJ
مجدي الجلاد لسه ماكتبش وبلال فضل بينفخ في قربة مقطوعة وهشام قاسم لسه عنده أمل وعلياء جاد راحت تشتري بيض من المطار وأنا شكلي هرجع لندن تاني,OBJ
#اتجنن و اكتب في اي صفحه ( #اجابه_السؤال_في_الخلف ),OBJ
الاخوان لا يحرقوا كنائس يا مروج الكذب,NEG
عمرو خالد: يا شباب صوتكم أمانة وواجب وطني | الموقع الرسمي للدكتور ع,OBJ
": عاجل استقالة وزير السياحة احتجاجاً على تعيين محافظ الأقصر "" ما زال فى مصر رجال يفضلون الوطن على المناصب"" الف تحية",NEUTRAL
تعليق الدكتور إبراهيم الدميري وزير النقل على حادث قطار دهشور #السادة_المحترمون,OBJ
#الحرية_والعدالة | #سيناء_خارج_التغطية صورة من فعالية ضد الانقلاب ببئرالعبد شمال سيناء مساء أمس 24 ابريل بختام,OBJ
#الميدان|اتحاد طلاب جامعة الأزهر يصدر بيان نطالب فيه كافة المنظمات الحقوقية المحلية والدولية بسرعة التدخل و الضغط,OBJ
… #يوسف_الحسيني يا دكتور عبد المنعم العقل حلو,OBJ
#مصطفي_محمود الخوف من الله شجاعة و عبادته حرية و الذل له كرامة و معرفته يقين,OBJ
شاهد - آخر كلام: ثورة مصر سيناريوهات الخوف #,OBJ
الخط والدائرة,OBJ
"هُنآك فـِ أقصَى الجَوف ثَمّة حنِين يُبعّثرني #اعترافات_ليلية""",OBJ
شعب #موزمبيق غرق في السيول لمرتين ولم يجرؤ أحد من ذوو المفقودين على صفع أي مسئول ولازال المسئولون في مناصبهم2013,OBJ
يجوز لمصر أن تستكمل مهمة الشرطة المدنية بقوة حرس حدود بشرط أن لا تزيد عن أربعة كتائب يقتصر تسليحها على أسلحة خفيفة وعربات فقط #كامب_ديفيد,OBJ
انت بتحور يا مغير، انا و انت متفقين على خطأ استعمال دور العبادة سيبك من دي و جاوبني،فين التحريض على الحرق و العنف,NEUTRAL
دقائق معدودة بأجر غير محسوب سبحان الله وبحمده سبحان الله العظيم,OBJ
علاقتي #بالمذاكرة زي علاقتي #بالكيس الشيبسي #الجامبو #افتح : #اقفل : كل #مرة زي #اول_مرة = = #بطوطة,NEUTRAL
(2) #مش_لازم ممكن اكون شايفاها متستحقش الزعل ولا هو يهمنى و يستحق انى ابرر,OBJ
هواجس العام الجديد ــ أولنا بعيدًا عن السياسة - عمرو حمزاوي - بوابة الشروق,OBJ
نقطة ضعفي الحلويات والمكسرات البشامل الاكل عموما,NEUTRAL
لازم نخترع زرار فاست فوروارد في الأزمات,OBJ
رحم الله الشهيد محمد بيومي منشداغنيه تتشل الايادى اللى بتقتل ولادى النسخه الاصليه بالكلمات …,NEUTRAL
"بالصور- إمرأة ""مفخّخة"" تجوب شوارع #بيروت """,OBJ
ده اللى اسمه تطوير العمل النقابى منهم لله #الإخوان كانوا خاربينها !! #نقابة_المهندسين,NEG
#اللهم آكفني شر الآعين وآحفظني من حسآدها ،آعوذ نفسي وآهلي وآحبآبي بكلمآت الّله التآمات من شر مَا خلق,OBJ
أبطآإأآإآل #مضامير قريباً بأذن الله في برنإآأمج #كفو  #ستة_على_ستة #برنامج_كفو,OBJ
"#أنصار_بيت_المقدس تهدد ""#بيبسي"": لن يستعصى أمركم علينا ""إنذار أخير""",OBJ
دور رائع ومفاجئ لنساء مصر فى المظاهرات شبابنا ونساءنا يستحقون الصدارة ان شاء الله بعد سقوط الانقلاب,POS
ملخص مباراة #تشيلسي_ليفربول تعليق #فهد_العتيبي #غرد_للبلوز #تشيلسي,OBJ
المركز الاول شكرا للجميع باحبكم كلكم هاني شاكر ستايل,OBJ
ترحيل المصريين الذين اجتمعوا في الكويت بطريقة سلمية هو أمر جائر أدعو إلى عودتهم من منطلق إنساني,NEG
"#اسرائيل تعلن تجميد مشاريع البناء الفلسطينية في المنطقة ""ج"" بالضفة الغربية ردا على اتفاق المصالحة بين الحكومة وحركة #حماس #العرب #فلسطين",OBJ
الكاتب الصحفي سليمان جودة ضيف #يوسف_الحسيني في #السادة_المحترمون,OBJ
الوطن | فى ضرورة تأجيل قانون الطوارئ الجديد | عمرو حمزاوي:,OBJ
لا تنس يادكتور مرسي أنك طلبت من الناس أن تقومك إذا رأت فيك إعوجاجاالشعار دخل مرحلة التطبيق أمام قصركإقرأ الواقع جيدا ولا تقامر بالوطن,NEUTRAL
لو حاولنا نحصى جرائم الانقلاب فى شتى فروع الحياة لن نتمكن أبدا عددها اكثر من أن يحصي,NEG
لحظة القبض على 60 من العناصر المسلحة برمسيس وغمرة #السادة_المحترمون,OBJ
احصآئية تقول ان 88% اهداف البايرن في الشوط الثاني #حذر,OBJ
الاعلان الدستوري ناقص : من هو القائد الأعلي؟ما هي سلطات الرئيس في وجود خطر حال حقه في حل البرلمان وحق البرلمان في سحب الثقة من الحكومة الخ,NEG
": ""كونوا على يقين أن هناك شيء ينتظركم بعد الصبر ليبهركم فينسيكم مرارة الألم!"" قولى يا رب !",NEUTRAL
جبنا ، جلاب للمخيم ، ويوم درا ابوه زفنا وجان احطها برأس هذا وانخش بالحمام ، والمسكين انطق طق 😂😂 #اعترافات_الطفولة,NEUTRAL
نهب البنوك يسير بشكل يومى واموال الناس تتبخر علنا ولا يوجد مسئول فى القطاع المصرفى يعترض او يستقبل ==,NEG
انما بعثت لاتمم مكارم الاخلاق دي كانت مهمة الرسول الشيخ وجدي غنيم عدى عليه الحديث ده؟,OBJ
الدولة تلتزم بتيسير سبل التراحم والتضامن والتكافل حسن لو خاصم ليلي الدولة لازم تصالحهم علي بعض,NEUTRAL
زمان الواحد كان نفسو يكبر عشان يشتغل و يصرف على نفسه و يتجوز دلوقتى الواحد نفسه يكبر عشان يعرف يحضر ماتش :) #الكورة_للجماهير,NEUTRAL
كشف لنا الانقلاب جيش البلطجية فى مصر لم نكن نتخيل ابدا انه بهذه الاعداد الهائلة والسلاح الوفير والعلاقات الطيبة مع الحكومة,NEUTRAL
رؤوس النفاق المعرصين #هز_ديلك #انتخبوا_العرص #اعدموا_العرص ##نكاح_الكاراتيه #الداخلية_بلطجية,NEUTRAL
#أردنـ | رئيس الوزراء #الفلسطيني يقدم إستقالته لتمهيد الطريق أمام تشكيل حكومة وحدة - #رويترز,OBJ
"الأسواني يروي عن ""مسئول غامض"": ـ عندى طلب من فضيلتك نهض المسئول ومد يده عبر المكتب ببضع ورقات ثم قال : >> …",OBJ
فيه 3 شباب لابسين خوذ وشايلين عصيان بيوقفوا العربيات الملاكي عشوائيا ناصبة فندق شبرد الكورنيش لو عسكري واحد وقف حيمشيهم …,OBJ
2016: اوين : كريستيانو هو افضل لاعب في تاريخ ريال مدريد #ريال_مدريد ,OBJ
حبي لاشعآر البدر فاقت الحدود #اعتراف,POS
لماذا استسلم #الإخوان لفكرة التحول من مقموعين إلى قامعين,NEUTRAL
نعلق اعتصامنا عند نقابة الصحفيين الآن لوجودنا بالميدان لحقن الدماء ونتحرك لتحقيق إجماع وطنى حول بنود مبادرة الأمس وتبكير انتخابات الرئاسة,OBJ
اقتراحاتكم للمادة الاولى على الهاش تاج دهعادة مادة مالهاش لازمة تعالوا نفتكس فيها #المادة_لاولى,NEUTRAL
يمكنكم متابعة البث الحي لـ عبر #,OBJ
مصنع الرجال وعرين الأبطال صدعوا بكلمة الحق وجاهدوا بالنفس والمال #تعظيم_سلام_للاخوان_المسلمين #حسن_البنا …,POS
#بيقولك_أعرف_بلدك مجموعة السلطان المنصور قلاوون #503,OBJ
قال رسول الله صلى الله عليه وسلم : ( إِنَّ مِنْ عِبَادِ اللَّهِ لَأُنَاسًا مَا هُمْ بِأَنْبِيَاءَ وَلَا شُهَدَاءَ,OBJ
الأدمن: انتظروا حلقة #امريكا_بالعربي النهاردة الساعة 8,OBJ
لماذا دعبد المنعم أبو الفتوح ؟ شير يا شباب,OBJ
الماظة:لابد من تسليط الضوء إعلامياً على مشكلة تملك المساكن وتحقيق العدالة بوضع نظام لتملك الشقق يراعي البعد الاجتماعي والمادي للعاملين,NEUTRAL
هذا هو ردي,OBJ
جمهور الموت الاحمر في استقبال لعيبة #ليفربول ملاحظه : الجمهور هو الاحمر مو الموت مافي موت احمر و موت فوشي #ارحل,OBJ
نرجو إسقاط دين ال …,OBJ
كلام وكلام #السادة_المحترمون,OBJ
سويرس وممدوح حمزه وجهان لبيادة واحدة لونها وقلبها اسود,NEG
88% من قضايا الابتزاز في السعودية سببها مقاطع وصور البنات #الجوف #دومة #القريات #سكاكا #سكاكا_ال…,NEG
حقك تتعملى كإنسانة #مش_ساكتة,NEUTRAL
اللي مصدق بن علي يرفع إيده,OBJ
من جنازة شهداء المنيل الذين قتلهم الأخوان المجرمين الارهابيين أمـس,NEG
قريباً #تويتر تطلق ميزة و وظيفتها تعطيك إحصائيات عن تفاعل متابعينك مع تغريداتك #تقنية #نيوتك,OBJ
#برنامج_البرنامج ههههااااااااححححح وتوئف موه تانيه مش عاوف عملت إيه والله لا اقوقوكم في المحاكم,OBJ
واللى ماتوا فى #بورسعيد عشان رجال ، لما قاوموا حُكم #عسكر كالجبال ️,POS
هذه ثقه افخر بها و تكليف ثقيلهل من المفترض ان يتم حمله لجمع التوقيعات؟ ما هي مقتراحاتكم للبدايه العمليه ؟هل يتطوع احد للمساعده؟,OBJ
دعبدالله القاطعي نائب رئيس قسم الاختبارات ف…,OBJ
هوة بالنسبة للأقباط انتوا نسيتة مذبحة #ماسبيرو واللى كان بطلها المجلس العسكر اللى كان #السيسى فيه وكان رئيس,NEUTRAL
ما شاء الله على شعب مصر المظاهرات الحاشدة لم ولن تتوقف فى كل مكان الانقلاب لن يعرف الراحة ولن يجد شعبا ليحكمه,OBJ
1 رئاسة منتخبة لم تعصم دماء المصريات والمصريين وقبلت حدوث انتهاكات لحقوق الإنسان دون محاسبة,NEUTRAL
شكرا لدعمك,POS
"2012 (باسم بيضحك الناس على مرسي) بين أهم 100 شخص فى العالم 2013 (الناس بتضحك عليه) سي بي سي تطرد باسم, يابخت من",OBJ
أخي العزيز: إياك أن تتخيل إني لما أعملك بلوك يعني عدم إيماني بحرية الرأيبالعكس أنا بأميط الأذى عن طريقي وإماطة الأذى عن الطريق صدقة,NEUTRAL
الاهم في العقد الجديد ان المسرح اللي حنذيع منه والمكتب اللي بنعد فيه مستقلين بذاتهم بعيدا عن اي قناة واستديوهاتها ومافيش تدخل في البرنامج,OBJ
عاجل | بعد دقائق، الدكتور عبد المنعم أبو الفتوح ضيف في برنامج آخر كلام مع الإعلامي يسري فودة يتحدث عن اعتصام ميدان,OBJ
ارحمونا #ثانوية_عامة,OBJ
محاكمة المدنيين عسكرياً مش مسألة حريات ده شيء يخص العدالة والحقوق العدالة بيتقال عليها حريات؟,NEUTRAL
البلاغة في الرد:,OBJ
شباب عايزين مساعدتكم وزعوا البرشور في المنتديات والمواقع ومعاه رابط استمارة التوقيع لدعم الترشح واللي جمع توقيعات,OBJ
"حد يفهمهم هما و أمريكانهم "" "" !",OBJ
مَـأّأّبِـيِّ أَّّسـمَـعٌ رجِـأوِيِّ**يِّ أهِـلَـيِّ أّجِـرحٌ وِﻻتّـدِأّوِيِّ-#الاهلي_الاتحاد -#الاهلى,OBJ
مش كل معارضتك فلول ولا إنتهازيين يا مرسى طمن شعبك بلاش تعمل ودن من طين وودن من عجين الأخوان حيغرقوك,NEG
عندي اعترافحتى من ايام اليوتيوب،او الموسم الاول لا استطيع مشاهدة نفسي ع التلفزيون تصبحوا على خير,OBJ
100 يوم على الانقلاب أسوأ 100 يوم فى 7000 سنة انها 100 يوم من القتل الوحشى الانقلاب حول حضارة مصر فى عيون العالم الى حقارة,NEG
"#الوطن | متحدث ""#الحرية_والعدالة"" بالجيزة للنيابة: ""انتمائى لـ #الإخوان مصلحة وأكل عيش ولما وقعوا خلعت"":",OBJ
أتقدم بخالص التهانى لأخوننا المسيحيين بمناسبة عيد القيامة المجيد كل عام ومصر بخير وسلام,OBJ
أنزل وشارك,OBJ
شاهد - آخر كلام: اليوم الرابع - اعتصام 8 يوليو,OBJ
ابو العلا ماضي ع قناة النيل للأخبار برنامج هنا القاهرة 10 ونصف مساء الليلة,OBJ
"لما حالتى النفسية بتسوء وتكتر أوجاع الحياة برجع لمحادثاتى مع ""حسن الشهيد"" واقرأها فبسترد جزء من عافيتى النفسية #إعترافات_ليل…",OBJ
#اسكندرية : اسكندرية تانى و اه م العشق يانى و الرمل الزعفرانى ع الشط الكهرمانى و السحر اللى احتويته و البحر اللى,OBJ
إخلاء سبيل هيثم محمدين بعد اتهامه بقلب النظم الاجتماعية للدولة! #السادة_المحترمون …,OBJ
رديف #تشيلسي يوقف انتصارات #ليفربول ويحيي آماله بالمنافسة,OBJ
توتوسبور ربطت #ميلان بلافيتزي في حال رحيل بالوتيلي و ادعت ان ثمنة 15 مليون و ان باريس قد يقدم خصما للميلان صباح الأشاعا…,OBJ
شبكه اخبار #المحله | فرصة عمل شركه كبري للملابس الجاهزه بالمحله الكبري تتطلب للتعيين بأجور مجزيه * موظفه شئون,OBJ
هل الإستفتاء في ظل إشراف قضائي منقوص وانفلات أمني واضح وما نراه من عنف وانتهاكات هو طريق الاستقرار أم عبث بأقدار البلاد؟ الحكم مسؤولية,NEG
حواري مع الأستاذ غسان شربل رئيس تحرير الحياة اللندنية,OBJ
من استراتيجيات حملتنا أنها ايجابية لا سلبية د محمد الشهاوي - مدير الحملة - متحدثا عن استراتيجيات الحملة :,OBJ
يومًا ما كان إسلاميًا,OBJ
قرار جمهوري بمد اجل كل النقابات العمالية لمدة 6شهور تبدأ بانتهاء مدتها او لحين صدور قانون نقابات جديد,OBJ
#سليمان_خاطر بطل,POS
نبيل فهمى احمد المسلمانى مصطفى حجازى مجرد 3 اوراق فى الكوتشينة الانقلاب يلعب بهم يفنطهم يوزعهم بس مين الولد ومين البنت ومين الشايب,OBJ
‏مبارك عليكم الشهر! ‏#رمضان_كريم‏,POS
20 ﻫﺬﺍ ﺍﻟﺨﺒﺮ ﻳﺜﺒﺘ ﺃﻥ #مرتضى_منصور ﺭﻛﻦ ﺃﺳﺎﺳﻲ ﻣﻦ ﺃﺭﻛﺎﻥ #ﺍﻟﺪﻭﻟﺔ_ﺍﻟﻌﻤﻴﻘﺔ ﻓﻠﻢ ﻳﻘﺒﺾ ﻋﻠﻴﺔ ﻋﻨﺪﻣﺎ ﺃﺳﺘﺪﻋﻰ ﻟﻠﻨﻴﺎﺑﺔ ﻧﺎﻫﻴﻚ ﻋﻦ #ﻣﻮﻗﻌﺔ_ﺍﻟﺠﻤﻞ,OBJ
البرنامج كان بيستضيف الكل مش المتفق معايا بس,OBJ
#ﺍﻟﺸﻌﺐ_ﻳﺮﺩ_تحية_الرئيس #انتخبوا_العرص #خليك_مصدق ان حزب النور اسلامي!!!,NEUTRAL
البوابة نيوز: #أردوغان: التنصت على الآخرين ليس من أخلاق الإسلام:,OBJ
كلمة د عبد المنعم أبو الفتوح فى ندوة سمعنا صوتك,OBJ
مفاوضات الجمعية لابد وأن تنطلق من قاعدة جمعية تأسيسية من خارج البرلمان ووضع معايير وضوابط تضمن كفاءة الأعضاء وتمثيل أطياف المجتمع,OBJ
التغيير قادم لا محالة توقيت التغيير و مداه مرهون بارادة شعبية قوية وواضحة ممثلة فى التوقيعات مصيرنا بيدنا,OBJ
هل سيكون هناك ورش عمل في جميع دوائر الإقتراع لشرح الدستور ومعنى كل مادة لكل مواطن أمي؟ ولا هتمشي عبده فهلوة ومحسن فريكيكو؟,NEUTRAL
شاهد - آخر كلام: جمعة النهاية طبول التحدي تقرع #,OBJ
المجتمع زي الرصيف وسخ و عايز يتكنس في ناس بتعرق عالرغيف و ناس بتعرق من التنس #دينا_الوديدي,NEG
الأن #السادة_المحترمون مع #يوسف_الحسيني على # ضيف الحلقة محمود بدر …,OBJ
خمس الاف متابع بـ 200 ريال #سلمان_العودة #تغريدة #اقتباس #طارق #السويدان #طارق_السويدان #أعجبني #العريفي # 240,OBJ
طارق المومني نقيبا للصحفيين #عمان #نقابة_الصحفيين #طارق_المومني,OBJ
#النهضة يتوج بطلا للدوري العماني لكرة القدم للمرة الثالثة في تاريخه بعد خسارة ملاحقه فنجاء امام السويق 3-5 #عمان,OBJ
تقوم فنلندا بالتخطيط لجعل سرعة 100 حق من حقوق جميع المواطنين بموجب القانون وذلك بحلول العام القادم #ثورة_الانترنت #خيبة_علينا,OBJ
#فلسطين #محرقة #الاحتلال_الصهيوني بحسب الجارديان محمود عباس: #الهولوكوست أبشع جريمة في العصر الحديث مع من يود,NEG
شاهد علي هذا الرابط: بدء لقاء دعمرو خالد,OBJ
الصوره اليخاندرو وبالصج مطلق #ليه يا مجبوس طلعت برياني ؟,OBJ
1 لدى مصر الكثير من الأدوات للضغط لإيقاف جرائم إسرائيل وعدوانها على غزة دون إجراءات عسكرية,OBJ
لغير أهل القانون: هناك فارق بين إسناد سلطة التشريع من خلال إعلان دستورى للجنة التأسيسية، أو حتى رئيس الجمهورية، وبين إهدار السلطة القضائية,OBJ
للمعلومية فأغلب ناطحات السحاب التي تبنى في دبي ليست لحاجة فأغلبها فارغ…الهدف منها غسيل لأموال…,OBJ
الآن اجتماع مع متطوعي الحملة في محافظة سوهاج,OBJ
وكان حصار المتظاهرين واستئجار البلطجية لضربهم وقتلهم ومنعهم من العلاج كان كل هذه الجرائم لم تحدث ولم يرتكبها احد يا للنفاق الرخيص,NEG
لقاء دعمرو حمزاوي مع خالد عبد الله في برنامج مصر الجديدة على قناة الناس 1:,OBJ
#هننضف_لو طبقنا الكلام الي بنكتبه على تويتر في حياتنا فعليا مش مجرد كلام تكتبه عشان تبان مثالي قدام الناس !!,OBJ
استغفر الله تفتح لك أبواب لم تحلم يوما أنها ستفتح لك ابدأ يومك بالاستغفار,OBJ
مجلس الشعب 22 فبراير 6: الحرية وحقوق الإنسان لا مساومة عليهما وهما نبت مصري ليس بغريب عنا واتساقي مع ذاتي هو أغلى ما لدي في الخاص والعام,OBJ
تم بحمد الله القبض علي عصام العريان شوف بالصورة,POS
2014 #مثير #جريمه مشاهده #سينما #افلام #عالم_سكر,OBJ
السيسى يجتمع بوزراء الداخلية والكهرباء والتموين فور عودته من روسيا,OBJ
#حمدين_قدوته_عبدالناصر #مصطفي_محمود عشان ده حبيبك وخدلي بالك أنت بلاش كل مثقفي عصر ناصر بلاش كل أحرار #إنقلاب_52,NEUTRAL
هل تتحقق امنية علاء عبد الفتاح حين خرج من السجن و قال حنشوف بدين بيلعب في مناخيره في القفص؟,OBJ
التعايش هو أن تتعامل مع الآخر و تحترمه دون أن تفقد شخصيتك و إعتزازك بمبادئك تعايش و كن صبوراً على الناس فقد,OBJ
) لما بنات الاخوان بيشيلوا ار ب جي يبقى الرجالة تش…,OBJ
 أقم الدولة الإسلامية في نفسك يقيمها الله على أرضك  #حسن_البنا,OBJ
تي إي داتا تقطع خدمة الإنترنت عن العملاء وتهدد بفصل الخدمة نهائيا #الانترنت #ثورة_الانترنت #حقناحمايةالانترنت #قطع_الانترنت_مصر #إجمع,OBJ
"#الشروق | ""الطب الشرعي"": حصيلة قتلى #رابعة 377 حالة بينها 11 تم ""حرقها"" بعد الوفاة """,OBJ
صح :),POS
#ولاد_البلد #المنصورة #مصراوي #وبريات_سمنود تطالب #محلب بباقى أجور العمال,OBJ
"صحيفة المصري اليوم/ بالفيديو #توفيق_عكاشة : هيفاء ""ولية ناشفة محشية طوب"" وهت - عبر تطبيق نبض",NEG
شاهد - آخر كلام: علاء عبدالفتاح أيقونة الإرادة والمثابرة #,OBJ
#ﺗﺘﺸـﻞ ﺁﻵﯾـﺂﺩﻯ ﺁﻟﻠﻰ ﻗﺘﻠﺖ #ﺟﻨﻮﺩ ﺑـﻶﺩﻯ #مصر #الارهاب,NEG
(مما خطيئاتهم أغرقوا فأدخلوا نارا فلم يجدوا لهم من دون الله أنصارا) [نوح:25] #تاملات_ايمانية #غرد_بالخير,OBJ
بالنسبة لرمضان اخترنا ان نبعد عن الساحة لان الموضوع زحمة جدا و زيادة عن اللزوم وكمان التحضير للمسرح و الجمهور عايز وقت كبير,OBJ
إن شاءالله الزمالك بطل الدورى 2013/3014 وافتكروا الكلام ده كويس :) #الزمالك_الافريقي,OBJ
أد #صبري_الدمرداش ود #محمد_العوضي- #قفزة_فيليكس رووووووووووووعة  #فيزياء #علوم #نظرية,OBJ
الأسواني: لو أن صحيفة مصرية نشرت واقعة تؤكد أن أحد قيادات الاخوان قد تحرش جنسيا بأحد شباب الاخوان >> المقال كاملاً>> …,OBJ
"القضاء الإداري ترفض وقف بث ""أون تي في"" لـ""سبها أنصار مبارك""",OBJ
#اتجوزها_لو -بتحب غمازاتك (لو عندك يعني) -بتعاملك كأقرب حد ليها مش كواحد بيحبني فنطلع ميتينه,OBJ
الصحافة #الإسرائيلية تحاول إنقاذ #آمال_كربول من المساءلة ب''هجوم معاكس'',NEUTRAL
وكان صلى الله عليه سلم عريض الصدر، مُمتَلِىءٌ لحماً ليس بالسمين ولا بالنَّحيل سواء البطن والظهر وكان أشعر أعالي الصدر #نشر_سيرته #,OBJ
تناسوا الشهداء وتذكروا الكورة أول لطمة على قفا كل انقلابي عامل فيها ناسي جات له امبارح من كوماسي,NEG
عشان ما تتصدموش بس التأسيسية حتتحل يوم الثلاثاء و العسكرهو اللي حيشكل الجمعيةنقطة الصفر مرة اخرى,OBJ
رحمة الله على المناضل العظيم مصطفى عبد الجليل أحد أعمدة الثورة الليبية,POS
أضحك من قلبك مع عصام العريان وقناة الجزيرة وتعليق العريان على ثورة 23 يوليو # …,OBJ
طنطاوى شبع سلطة لمدة 20 سنة واذا كان يريد السلطة فما يشاهده يومياً يجعله يتجنب هذا التفكير,OBJ
#حط_نفسك_مكان_البنت و حاول تفهم ان ربنا خلقها من ضلعك عشان تحميها مش عشان تستقوى عليها حاول تفهم انها نص حياتك بلاش…,OBJ
) ! ما تحظر صلاة الجمعة ب…,OBJ
مباراة الدفاع الحسني الجديدي والأهلي #الاهلي_الافريقي #الكونفدراليه_يا_اهلي # #…,OBJ
#مطر صبآح أجواءنا الحلوههٰ ,OBJ
نادت بك الرسل الكرام فبشرت وملائك الرحمن خلفك سجدا لا يحصى فضلك ناثر او كاتب عددا ولا الشعراء ياغوث الندى #سيدنا_النبي,POS
بل إن الله تعالى أقسم بها حين قال (وليالٍ عشر)، وهذا وحده يكفيها شرفاً وفضلاً، فإن العظيم لا يقسم إلا بعظيم فلا يفوتكم الأجر العظيم,POS
عرض الاسبوع 36 ألف متابع #وش_أكثر_شي_يسهرك #صيام_الإثنين #خد_موقف_من #صلاة_الوتر #فى_تويتر_تلاقى #الدمام [924697],OBJ
مضاجعة الوداع,OBJ
#اختاه بلاش قدام الناس لما تسمعي اغنية شعبي تقولي عليها يع و انتي اصلا بترقصي عليها ف البيت,NEUTRAL
حظر 6 إبريل و الحكم بإحالة أوراق بديع للمرشد خبطتين في لية #حمدين,OBJ
دعمرو حمزاوي: البرلمان لايملك الصمت على العبث باستقلال القضاء,OBJ
"أسرة مسلسل ""السيدة الأولي"" تنتقل للتصوير باستوديو الأهرام بطولة #غادة_عبدالرازق و #ممدوح_عبدالعليم #",OBJ
الرياض #القصيم #واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #البدائع #الزلفي #حفرالباطن #مكة #جدة [2645700],OBJ
"الحب في مجتمعنا #مصطفى_محمود #الأحلام _ """,OBJ
بعض افراد جماعات الاسلام السياسي بدؤوا من الان ا,OBJ
مقال علاء الاسواني الذي ينشر صباح غد بجريدة المصري اليوم,OBJ
وفجأة طلعت حملة انت الرئيس بتاعت أحمد شفيق !!,OBJ
"محافظ #الجيزة: منع وجود ""التوكتوك"" بالشوارع الرئيسية بالمحافظة",OBJ
ارسل ترا ودي اتابع رسايلك #الكويت #السعوديه #البحرين #عمان #قطر #شعر #بوح #ابيات,OBJ
عبد المنعم ابو الفتوح فى قناة التحرير : مصر تحتاج رئيس يحمى القرار الوطنى من التدخل الأجنبى ويكون همه الأول,OBJ
#الببلاوي رئيس الوزراء المصري السابق : تصنيف #الإخوان تنظيما إرهابيا قرار سياسي وليس قانوني ، ولذلك لم ينشر في الجريدة الرسمية,OBJ
بدء فاعلية اليوم لاسقاط قانون التظاهر والافراج عن المعتقلين امام سنترال سراي القبة #شير #احشد #شارك,OBJ
اولاد رجال الاعمال الاوساخ واولاد تجار المخدرات واولاد الجنرالات والمعرصين والمعرصات متجمعين فى مكان واحد فقط ! تايم لاين #حازم_عبد_العظيم,NEG
"العليا ل #إضراب_الأطباء: ""#محلب"" وافق على الشق الإدارى لمشروع الكادر| إتبطيتوا واللا لسة مكملين ؟!!",OBJ
قصدك اللى مش عليه,OBJ
صوتكم يمكن أن يجعلنى أفوز وإذا كنتم تريدون نجاح #السيسي فاقعدوا فى البيت هو الراجل…,OBJ
الآن: الإعلان الدستوري في آخر كلام مع د حسام عيسى، د حسن نافعة و د جمال زهران على 12053 - 12398 #,OBJ
ماقدروش على اللي أمه أمريكية اتشطروا على اللي أمه مصرية عاش مرسي مطهر الداخلية,NEUTRAL
#خليك_متحضر و بطل تسمع مهرجنات,OBJ
فيك عن ميثاقك الوافي جنوح لا انتحيتي كالخيول الجافله من يؤمن في رجوعك به تروح للهموم أللي بسنيـنك حافله #محمد الشمري,NEUTRAL
نيابة #أكتوبر تأمر بحبس #ياسر_محرز المتحدث باسم #الحرية_والعدالة 15على ذمة التحقيقات في تهم التحريض على التظاهر وإثار…,OBJ
صباح خالي من الحظر,OBJ
#الزمالك × #القناة الأحد 6:00 بتوقيت القاهرة الاسبوع 19 - المجموعة الثانية #استاد_القاهرة القنوات الناقله :,OBJ
#نبض_رابعة | #شبرا الخيمة تواصل انتفاضتها ضد حكم العسكر انطلقت مسيرة حاشدة بعد صلاة العشاء من أمام مسجد الهوانم,OBJ
يوما ما سيدرس أولادنا شجاعة المرأة المصرية التى تجلت في الثورة صلابة بنات مصر مثل نوارة وغادة كمال وسميرة ابراهيم تجعلني فخورا باني مصري,POS
#2 اسكندرية مساء الفل عليكم يا اسكندرانية معادكم مع نشرة (5) مساءً ريزو بيقولك :,OBJ
#اختاه وحيات ابوكى و امك ياشيخه بلاش تضربى غطس فى علبه الميك اب و البرفيوم,OBJ
حركة انت الريس تطالب بعودة الفريق شفيق لمصر,OBJ
شلون عشرتنا تهون و اشواقنا تذبل و الحيره في وسط العيون عقب الهنا تسأل ؟ تسأل تقول وين الكلام اللي قلناه وين الغرام اللي عشناه #ي…,NEUTRAL
كان من المقرر أن يصدر مرسى قائمة اعتقال 21 شخصا من الاعلاميين والسياسين #,OBJ
آخر خبر #روسيا تدعو لاجتماع طارئ بمجلس الأمن لبحث التطورات العسكرية في #أوكرانيا #بوتين #اوكرانيا…,OBJ
الراقصة شهيدة لو ماتت أثناء الرقص لأنه عملها …,OBJ
