Text,Label
بحسب الجزيرة ميدان التحرير يتسع ل 500 ألف مصري أو 2 مليون إسلامي,0
عايز تكون عضو في حمله المشير السيسي سهل جداًً ساعدنا اننا نعمل مليون شييييييييييييييييييييييييييير #سأنتخب_السيسي …,1
#نبض_نيوز اا #جمعة_الغضب اا بالفيديو موقع أمريكي يرصد مذبحة رمسيس بجمعة الغضب حجارة معارضي الانقلاب في مواجهة …,0
#خلق_جميل احترام الكبير والعطف على الصغير,1
88% من قضايا الابتزاز في السعودية سببها مقاطع وصور البنات #الجوف #دومة #القريات #سكاكا #سكاكا_ال…,0
الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,0
جمهورية مصر الطبيعية جمهورية ديمقراطية حقيقية جمهورية مدنية تحمي حقوق المواطنة و المساواة و العدل,1
قدام بيتي 😍 #الربيع #الجمال #نيويورك #بيتي # #مبتعث,1
بسمة أمل من المستشفى - إسعاد غيرك إسعاد لنفسك,1
قتل صحفيين ابرياء اعتقال وسجن صحفيين ظلما ترهيب صحفيين ومنعهم من عملهم حرية الصحافة ترقص على واحدة ونص,0
#محمود_سعد قعد يدافع عن الشباب اياهم ولما جه يقول للمراسل هات لنا واحد نكلمه اتشتم هو والمراسل اتفضل حاورهم قبل ما تقنع الناس تقبلهم #مصر,0
الله اكبر وتحيا مصر ،الحمد لله وحده، صاحب الفضل كله، انعم علينا بثورة عظيمة واختار من بيننا شهداء ابرار,1
وحيات عينيك ،،،، اخذ صوت اخذ وجه حسن وطرب اصييل #مصر #الجيزة #القاهرة #شادية #الاهرامات #اسيوط…,1
اجرأ سيدة فى مصر تعليقا على مجزرة رابعة العدوية,1
سأبقى أحبك ولن أندم ويبقى حبك في قلبي والله أعلم,1
خُلقت مبرءاً من كل عيبٍ ،، كأنك قد خُلقت كما تشاء #سيدنا_النبي,1
"أمل الجمل: عن ""الشتا اللي فات"" وشتاءات أخرى مقبلة",0
☆☆☆☆☆☆ #السيسي_رئيسي_2014 ☆☆☆☆☆☆ #سانتخب_السيسى ☆☆☆☆☆☆ ☆☆☆☆☆☆,1
كيف يمكن الغاء الاعلان الدستوري مع الإبقاء على مضمونه وعلى الاثار المترتبة عليه والإبقاء على الاستفتاء في موعده لماذا لايحترم مرسي ذكاءنا,0
#برنامجي_المفضل #3 #أوسكار,1
من ذكريات #الأقصر متحف التحنيط,1
ورضيت أعيشلك انت يا حبيبي كفايه ان انت حبيبي #عمرو_دياب,1
3_ 0 لأ ارجوك خلي دمك خفيف إيه ده؟ فين كتالوج الألشة؟,0
إصرار الشعب التونسي على الوصول إلى الكيلومتر الأخير ثورة أخرى في حد ذاته وأهم درس من بين دروس كثيرة 19'11,1
نزلنا نأييدك ومفيش حاجة اتغيرت وبقينا مسخة للعالم,0
#الداخلية_بلطجية واقعة الاعتداء على الزميلة م/ #داليا_رضوان,0
الى تواضروس اكثر من 1000شهيد 10 الاف مصاب 20الف معتقل كلهم مسلمون والاقباط فى مأمن تام فى الانقلاب ثم تشكو حقارة,0
الصداقة تزرع الحياة أزهارًا #مي_زيادة,1
احداث العمرانية وصمة على جبين كل مصرىالدين لله و الوطن للجميع,0
أنا ضد من يحاول الكذب في السياسة أو من يعتبرها فن الكذب و ليس فقط من جانب أخلاقي بل لأن هذا أثبت فشله لذلك أنا,0
المبادرة جميلة كلفتة من العمل المجتمعي لكن ماذا بعد؟هل سننزل للقبض على المجرمين لان #الشرطة متخاذلة,0
من لا يحترم السلام الجمهوري لبلده كيف له ان يكتب دستورها,0
#هننضف_لو بطلنا تحرش,0
تهنئة من القلب لكل مصرى ومصرية بإقرار حق المصريين فى الخارج فى التصويت كلنا مصريون,1
#مظهر_شاهين: ماشوفناش وش واحد من مشايخ #السلفيين في #ثورة_يناير لأنهم مايقدروش يقفوا على المنصة,0
البابا شنودة الثالث كان وطنيا مخلصا ومصريا عظيما رحمه الله,1
#انشر للفائده عشبه الجنسينج من اكثر الاعشاب فائده في تقويه الذاكره وزياده الاستيعاب والحفظ والتركيز يفضل استخدامها للطلاب ك…,1
و انت طيب يا شاعر يا رائع,1
شاهد - آخر كلام: جمعة الغضب لا تزال في الذاكرة #,1
اطالب بعزل شفيق ومحاكمته ثم عمل انتخابات نظيفة او التحقيق في التزوير واستبعاد الأصوات الباطلة والإعادة بين الثاني والثالث او مقاطعة المهزلة,0
"الاعلامي محمد فودة يعقد مؤتمرا جماهيريا غدا بمدينة #زفتى بحضور الفنانة #غادة_عبدالرازق لدعم المرشح #عبدالفتاح_السيسي # إلعب ياسيسي:)""",1
4 أناشد الجميع الابتعاد عن الاقتتال الأهلي والالتزام بالتعبير السلمي عن الرأي، لا تفرضوا لون الدماء على الميادين والشوارع المصرية، انتبهوا!,0
كل عام وأنتم بخير وكل منا في سلام مع نفسه ومع الغير وفي وطن يتسع للجميعمازالت قناعتي أن شباب مصر الثورة هم الحل والأمل:فكر خلاق وقيادة فتية,1
"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين",1
#تحيا_مصر ✌ 😁 #سأنتخب_السيسي,1
الناس لازم تحس إن 30 يونيو جت عليهم بفايدة على المستوى الإقتصادي والاجتماعي#يوسف_الحسيني #نقطة_لقاء، # #مص #…,1
التعذيب خط أحمر لا أتصور أن أحدا مهما كان عاقلا أو نصف عاقل أو خائف على مصر يمكن أن يوافق على التعذيب ولوجاء من الجيش ولو,0
كفاية عندك التايملاين ولو لسه مش فاهم يبقى مش مشكلتي حتى الآن كل الردود اللي بتحاول اما سخافة او قلة أدب او محاولة من واحد مش فاهم لغة,0
#عن رجولتك وانت بتهزء واحد بيعاكس بنت حتى لو متعرفهاش,1
1 هي إنسانة رائعة :),1
ألمصريين أحرار !!!!!,1
السلطات تمنع الكثيرين من محامي اسر الشهداء من حضور محاكمة مبارك المحامون من حقهم حضور المحاكمة ولا ستتحول الى شيء اخر غير المحاكمة,0
لما #عدلى_منصور يصدر قانون لحماية وتشجيع #الاستثمار ويجى واحد #جاهل من #الثوار يقول أن #عدلى_منصور بيهدر المال العام يبقى احنا فى زمن #المسخ,0
عجبت لفصيل يدعي الاغلبية الكاسحة و يعكر صفوه برنامج اسبوعي لا يتعدى الساعةعايزين سلطة و معارضة تبقى معاهم,0
ابتسم فإن هناك من يحبك يعتني بك يحميك ينصرك يسمعك يراك هو الرحمن الرحيم,1
فاكر يا #مظهر_شاهين يا امنجي يا ابني لما كنت عايزني احط اسمك في مجلس رئاسي مدني في احداث #محمد_محمود و مر…,0
انا مستعد للقيام بأي دور لخدمة الوطن حفاظا على التضحية التى قدمها الشهداء وحماية لمطالب الثورة,1
نحيي شباب حزب الوسط على مجهودهم الرائع فى الانتخابات والذى كان سببا فى حصول الحزب على ما يقرب من مليون صوت ممن صوتوا لنا عن اقتناع,1
شكراً :),1
انا رفضت وقف فيلم السبكي ورافضه لالغاء مشهد رفع مبارك العلم في سينا انتوا فاكرنها خطوبة وبتقطعوا الصور ده ايه القرف ده #مرار_طافح,0
بيع متابعين #السعودية #الكويت #برشلونة #النصر #الهلال #الإتحاد #الإمارات #الرياض #الدمام #بوح #عمان #دبي #جدة 051,0
لا ما عرفش المشكلة إنك بتتكلم عن حمل السلاح على أساس إنه حاجة بسيطة أنا كنت بمشي لما يحصل ضرب طوب أصلاً تقول لي سلاح؟,1
فى زمن الانقلاب قتل المسلم الملتحى فى مصر ليس ارهابا هى الحرب على الاسلام واستعطاف الغرب نحو الاقباط,0
مرسي موحد الفتن,0
الله يبركلك يا دكتور ابو الفتوح #,1
#يسقط_حكم_العسكر #انزل_30_اغسطس #مصر_تنتفض_ضد_العسكر #مصر,0
ماتخفش محدش بيتحاسب، ارجع المصريين نسيوا الشهداء اللي ماتوا,0
اللجنة التأسيسية باطلة والاعلان الدستوري باطل والدستور نفسه باطل والاستفتاء سيكون باطلا أقسمتم على طاعة المرشد ونحن أقسمنا على حماية الثورة,0
ملاحظة غريبة عندما نطالب بشفافية التمويل فان انصار مرشحين محددين يثورون ويكيلون الشتائم يكاد المريب ان يقول خذوني,0
"انشرُوا التذكير بالتكبير و أحيُوا سُنّة هذه العشر "" الله أكبر الله أكبر لا إله إلا الله الله أكبر الله أكبر ولله الحمد ""…",0
#دعوه_للتفاؤل الحياة بتفاؤل و امل,1
د أبو الفتوح في العاشرة مساء : أنزعج الآن من الأداء الأمني و هناك تباطوء متعمد من الجهات الأمنية في عودة الأمن لمصر,0
أطالب بمرسوم عزل سياسى لفلول الوطنى,0
_712 بصراحة طظ في أي جمهور زي حضرتك وده رأي مش كره والله,0
#عن يوم #حلو مع ناس بتحبهم عمرك ما هتقدر تنساة ツ,1
مترجعوا #مبارك و اقتلوا الشباب اللى باقى هو ده اللى ناقص يا #جيش_كامب_ديفيد #سيسى_كوهن,0
إبراهيم عيسى قلم شجاع وضمير يقظ وعلامة بارزة فى تاريخ المهنة تحية له ولفريق الدستور وستبقى حرية الصحافة فى مصر ثمرة مستحقة لنضال الصحفيين,1
سيصبح 6 أكتوبر يوما للعار وليس لذكري الإنتصار #كلام_و_كلام #يوسف_الحسيني #السادة_المحترمون …,0
كانوا رجال #مرسى_رئيسى #كانوا_رجال #الشعب_يرد_تحية_الرئيس #أنا_حازم #سنحيا_كراما,1
يآجعل دربكَ تسآهيل والفُوز فآلك #النصر_الشباب #نصراوي_لاتكلمني,1
#اوعى_تنسى انو احسن هدفين لعام 2014 وبكل صدق تم تسجيلهم بالدوري الاردني,1
حبيتلكن حب من غير حنان وصحبتلكن صحبة من مالهاش أمان رحت لحكيم واكتر ولقيت بلوتى ان اللى جوه القلب مش ع اللسان ًعجبى #صلاح_جاهين,1
أهم لاعب في صناعة الديكتاتور هو من يواجه تجار الباطل والظلم بالصمت والرضا,0
ده مش جيل 54 زى ما هيكل كان فاكر ده جيل 25 يناير ورابعة جيل العزة والكرامة والصمود صورة للأسود في الزنزانة …,1
اللعبة القديمة مجلس القضاء يرشح للرئيس بضعة اسماء والرئيس يرى اكثرهم طاعة ويقوم بتعيينه مرسي يحذو حذو مبارك وسيلقى مصيره دستوركم باطل,0
الاعلامي المحترم يوسف الحسيني يطالب بإعادة فتح التحقيق في حريق مسرح قصر ثقافة بني سويف2005,1
المفسد عادل فقيه #عادل -فقيه -وزير-للصحه,0
سخيفة #فيفى_عبده,0
د علاء الأسواني: ما هي آليات التحول الديموقراطي الذي تحيد عنه السلطة الحالية ؟!> أقرأ المقال كاملاً >> … … …,1
وفشلت #ثورة_الانترنت زي ما فشلت ثورات كتير,0
_ سيبك انت انت شخصية جميلة,1
الشاات بااايظ ليه يا #مارك -_-,0
نشكرك تكلمتي بلسانا جميعا :),1
لا سكر ولا زيت ولا غيره ومن يكتب هذا يردد كلاما فارغا وبالمناسبة سادعو قريبا لجمع تبرعات لقسم الحروق بجامعة أسيوط وهو في حالة سيئة جدا,1
أليس الحب هو ان انظر الى وجهك الجميل،فأشعر انني امتلكت كل الدنياو انتِ كل دنياي #كلام_في_الحب #مصر #الإمارات #فلسطين #البحرين #السعودية,1
إستمرار الحراك الطلابي بـ #جامعة_المنصورة #مفيش_عساكر_يحكمونا,0
من لا يعرف قدر المستشار مكي وقضاة الاستقلال الأجلاء عليه ان يعود الى معركتهم العظيمة في عام 2005 ضد نظام مبارك ليعرف دورهم التاريخي للوطن,1
حمدين فرصته ضعيفة أبو الفتوح أقوى و بعدين #فسسسسس,0
كثير منهم يقولون يعني مش غضبان لسب السيدة عائشة يعني انتو برضه هتزايدوا على سيدنا النبي الذي لم يفعل مافعلتموه من دناءة بمن أذاه في أهل بيته,0
الصلح خير قوم نتصالح #المشير,1
هذا الفيديو فعلا مؤلم يظهر مدى وحشية البشر وقدرتهم على تدمير أي شئ,0
سعدت بلقاء أهالى المنصورة و فخور بأعضاء حملتي بالدقهلية الذين اتاحوا لي هذا اللقاء ورتبوا زيارة الكنيسة ولقاء القوى السياسية,1
عزيزي المتطرف: قبل أن تستخدم تعبير أسد في وصف شيخك، فكر قليلا في مشاعر السيدة والدته,0
😘 انتِ قصة عشق لا يفهمها الا النجوانيون #هلا_فبراير #,1
مشاهد مؤلمة لاستمرار الجيش المصري في تفجير منازل اهالي رفح شمال #سيناء #حسبنا الله ونعم الوكيل,0
#الحرية_للإخوان #انصاف_الاخوان,1
اين خالد زين رئيس اللجنة الاوليمبية؟ صراخ وتهديد وشجاعة فى زمن مرسي من خاف سلم والجبن سيد الاخلاق,0
الفحم وصل يا استاذنا واحنا واقفين نتفرج #أوقفوا_الفحم #حكومه_تقتل_المرضى,0
#كريستيانو_رونالدو صاروخ ماديرا او قاذفة اللهب او الدون او التورنادو او السيداو الامراطور و المهم انه افضل لاعب عالمي,1
بتفرح اووي لما #تبقى انت السبب في #ضحكة حد انت بتعشقه :),1
"الدين ليس حرفة , ولا يصلح لأن يكون حرفة , ولا توجد في الإسلام وظيفه إسمها رجل دين ! #مصطفى_محمود",0
من مشاكل تويتر هو الشعور بضرورة التعليق على أي حدث بشكل سريع حتى لو كان غير مكتمل التفاصيل، وكل واحد بيبني رأيه حسب انحيازاته واتجاهه الفكري,0
حتى الاراجوز مالوش مكان فى اعلام العار مطلوب قطيع يكرر ما يسمع ويتملي,0
ابو الفتوح علي التحرير الان حوار قوي جدا #,1
تحياتي يا بلد,1
مذبحة ميدان رابعه العدويه جريمه نكراء وسيحاسب الشعب المصري مرتكبيها #رابعه_العدويه,0
ما يحدث مع المعتقلين السياسيين فى السجون الان جريمة جديدة ضد الانسانية كفاكم جرائم,0
مولانا التيس,0
__4 ده شفيق اللي متقدم فيه بلاغات الدنيا أخذ نصف الأصوات يعني نصف الناس قبلت العمى ولا قبلتوش أغلبية؟,0
إلى زملائي المحامين الراغبين في الانضمام لمبادرة(سامعين صوتك)التى تهدف لدمج متحدي الاعاقه في المجتمع يسعدنا اشتراككم,1
#هتحبك_لو تحاول تقنعها باللى انت عايزه بهدوء مش زعيق وخلاص ;),1
#يحيي_قدري:مخطط #الإخوان ب #سيناء يؤكد أنهم خطر على #الدولة قال #حزب_الحركة_الوطنية المصرية إن التقرير الذي,0
يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي,1
تنظيم الاخوان اصبحت اياديهم ملطخة بدماء المصريين #السادة_المحترمون,0
"تسلم لي عيونك يا آحلى #شيرين ♡ "" روحي شيرين محمد العراقي الجريح",1
دعم المعتصمين والثوار واجب وطني,1
لدي مستندات تثبت تورط #السبكي فى تدمير #مصر لصالح #اسرائيل,0
للمرة الاولى فى 40 عاما يأتى يوم 6 أكتوبر والجيش ليس حبيب الشعب الاغلبية بين كاره وغاضب وخائف ومندهش أو لديه ثأر,0
#دعوة_الصائم_لاترد يا رب عنا علي انفسنا يا رب و اغفر لنا يا رب فانت اهل الرحمه و المغفره يا رب,1
#مبارك عنده أبناء و #مرسي عنده جماعة الوحيد اللي غلبان في البلد دي هو عدلي منصور تحسه إنه مقطوع من شجرة !,1
_97: ههههه عادي مالها ال14 سنه :) أجدع ناس و فخور جداً بيكم,1
مش كل معارضتك فلول ولا إنتهازيين يا مرسى طمن شعبك بلاش تعمل ودن من طين وودن من عجين الأخوان حيغرقوك,0
اكثر شعور يوجع ! ^#لما تجوع في بيت مو بيتكم ☺**,0
هو ليس مكانه طاولة الحوار المحترم إن عمر سليمان لا يؤمن بالحوار إنما يؤمن فقط بالقتل !,0
الإخوان ذهبوا مهرولين ليكونوا راعي المشروع الأمريكي الفاشل في المنطقة هم فاشلين ومشروع الأمريكان فاشل الطيور على أشكالها تقع,0
جمهورية مصر الطبيعية جمهورية ديمقراطية حقيقية جمهورية مدنية تحمي حقوق المواطنة و المساواة و العدل,1
#فيفي_عبده_الام_المثالية اصلا صارت كلمة مثاليه الحين سبه عجبكم كذا طيب امشي يابن المثاليه ههههههههههههههههه زمن حسبي لله على رجاله,0
خلق إسلامي جميل نحتاجه بشدة في هذه الأيام لبلادنا هو خلق الرفق أي (اللطف واللين في القول والفعل)، الذي نحتاجه في,1
الاخوان يطالبون الشرطة بالاعتذار لأنهم غطوا عيني جمال صابر اثناء القبض عليه وماذا عن 80 شهيدا هل دمهم حلال لأنهم ليسوا إخوانا سقوط أخلاقي,0
وحيات عينيك ،،،، اخذ صوت اخذ وجه حسن وطرب اصييل #مصر #الجيزة #القاهرة #شادية #الاهرامات #اسيوط…,1
تكريم الجنزورى وا?ستعانة بخبرته كمستشار رسالة الى كل رجال العهود السابقة ان مصر فى حاجة الى خبراتهم وأنه ? تهميش و? إ,0
كل من يظن انه ربما يكون مرصود الحيطة و الحذر و عدم المبيت في المنزل اليوم #شارك #انشر #حذر,0
تنمية محور قناة السويس يعد مشروعا قوميا #السادة_المحترمون,1
قصه قصيرة : عرف ربه فأحبه فعاش سعيداً,1
أعطي رسول الله  المرأة مكانة عالية وجعل لها دور كبير في المجتمع شاهد لتعرف  #يوم_المرأة_العا…,1
بالفيديو عاكشة: والله هيفاء وهبى ست مش طرية واللى يتجوزها يبقى خد خازوق #مصر #توفيق_عكاشة,0
تهنئة لكل طالب وطالبة قضوا ما يزيد عن 150 يوماً معتصمين وواجهوا كل انواع التنكيل #جامعة_النيل,1
يا عسكرى واقف بالفرس ع جتتى لا انت البطل ولا انت فتوة حتتى يوم ما تقول هاخد البلد هتاخدها بس ع جثتى #صلاح_جاهين,0
_ سيبك انت انت شخصية جميلة,1
يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي,1
يعني 4 احزاب اسلامية فقط هي من تصوت على مسودة الدستور الان وان 65 عضو رفضوا اللعبة (من الاصل والاحتياطي),0
سعدت بمحادثة #صاحب_السموالملكي_الامير_نواف_بن_فيصل هنأته ليس بالمدينةالرياضيةأوبنجاح حفل افتتاحها #هنأته على تشريف #الم…,1
آمين من هنا للعشر الأواخر أنا في ديك الساعة يا جميل انت عارف محبتي واعجابي,1
يسعدنى ان تشاركنا برايك في الخطوط العريضة للبرنامج,1
حكيك يخلق من العدم فرحه ♡' #م,1
من يريد ان يقدم لوطنة سىء لا ينشغل بالدفاع أو إيذاء الآخرين أبو الفتوح يتحدث الآن #,0
#حمدين لقى #30_يونيو كلها مع #السيسى قالك سيبك منها وخليك مع #25_ينايرالله يكسفك واطى و أهبل,0
مجانية التعليم حق لكل مواطن,1
سقوط الانقلاب وشيك لكن انصاره سقطوا فعلا فى عيون كل الاحرار,0
#خلق_جميل غض البصر,1
لايمكن لانسان ان يقبل وضعه مع الانقلاب لأن الانقلاب يتعامل مع معارضيه كحشرات يضربهم بالرصاص والغاز والمياه تماما مثل الحشرات,0
قرار رئيس الجمهورية بعودة البرلمان للانعقاد صحيح و التنفيذ الصحيح لحكم المحكمة الدستورية يكون في الإنتخابات القادمة,1
الضعف الانتخابي والجماهيري لا يقتصر على الأحزاب الجديدة ويطال بكل تأكيد قوى راسخة في المشهد السياسي إلا أن عقود سلطوية مبارك الطويلة أنهكتها,0
عيد فطر سعيد، أعاده الله على مصر والبشرية بالخير والحرية والعدل والتسامح,1
الاعلام الحكومى المنافق يقول ان الذين اعتدوا على المتظاهرين اهالى عاديون هل اصبحت زجاجات المولوتوف من مستلزمات المطبخ في العباسية,0
"عاجل القبض على محمد بديع مرشد الإخوان المسلمين فى شقة سكنية ب "" رابعة العدوية """,0
الأخوان او #مصر صراع وجود ومعركة بقاء يحاول الأخوان انتاج المشهدالسوري عن طريق توسيع بؤرالإرهاب بين رابعة،النهضة،الألف مسكن ومدينة الانتاج,0
التحرش الجنسي ظاهرة لا توجد الا في مجتمع همجي مختل القيم الدين عقيدة ومعاملة وليس فقط طقوس وشعارات يجب أن ترقي العقوبة الي مستوي الجريمة,0
مفيش حاجة اسمها دولة وطنية في حاجة اسمها الجماعة التنظيم طز في مصر #السادة_المحترمون …,0
جالس العلماء وزاحمهم بركبتيك فإن الله يحيى القلوب بنور الحكمة كما يحيى الله الأرض الميتة بوابل من السماء #مصطفى_ح,1
اعلام العار ساند منتخب مصر فى غانا لينسب الفوز لسيسي فخسرنا بالستة وتجاهل الاهلى كرها فى ابو تريكه ففزنا بكاس,0
قانون منع التظاهروالاعتصام المزمع إصداره يحسم اﻷمرأمام كل متردد بأننا نواجه سلطة قمعية ليس لها مشروعية تستهين بحريات وكرامة وحقوق المصريين,0
أثق في رؤيةأحمد سعيد وأعلم التزامه بمبادئه وأنا معجب بتصريحه أن الحزب يستطيع أن يكون حزب الأغلبيةوأتمنى فوزه في الانتخابات لتحقيق تلك الرؤية,1
الجيل الحالي مثقف ومتفتح ويحسن فهم الناس #السادة_المحترمون,1
إمام مسجد سيدي جابر طلع علي المنبر و استقال و قال الأوقاف عايزاني بالعافية اوجه الناس لتأييد قرارات الرئيس في الخطبة,0
اللهم لك الحمد حتى ترضى ولك الحمد اذا رضيت ولك الحمد بعد الرضا,1
#وزير_التموين: #الدعم لا يصل لمستحقيه وعودة #المجمعات_الاستهلاكية قبل رمضان || لمزيد من التفاصيل على الرابط,1
عن الروقان اللي كانت فيه #دينا_الوديدي فـ اغنيه وحده خيااااال,1
الجبناء يكذبون علنا احدهم يقول ان العسكر لم يحكموا مصر اخر 60 عاما ويطالب بخضوع مصر للجيش واستشارته فى اى حاجة تخصه,0
واللى ماتوا فى #بورسعيد عشان رجال ، لما قاوموا حُكم #عسكر كالجبال ️,1
احنا اسكندرانية ونعجبوك,1
اذا حدث توافق حول المبادىء العامة للدستور سيفقد المتطرفون اكبر أسلحتهم لابد ان يقنعوا البسطاء ان الاسلام في خطر حتى يفوزوا بمقاعد الحكم,1
لو اقدر اخليك جنبي ع طول ♡',1
زاهر ده كنز من كنوز مصر علاء وجمال مبارك وراء نجاح دورة حوض النيل #,1
أنا كتبت النهارده في المعصرة أشهد لك بالفضل إنت والشباب اللي معاك في نزولي يوم خمسة وعشرينشكرا ياخالد ياجميل,1
أفَلا أكون عبدًا شكورًا قالها صلى الله عليه وسلم ليخبرنا بأن بالشكر تدوم النعم ويجد الإنسان سعادته الحقيقية #الشكر…,1
من غرائب الانقلاب كل ضيوف مصر من سياسيين واعلاميين اوروبيين وامريكيين يهود او اعداء للاسلام,0
#السعاده ؟ ان تجد روحآ تشبهك بكل شي,1
المناضل #حمدين_صباحي سيظل يناضل ويناضل حتى يجد نفسه محكوما عليه بالإعدام بتهمة ممارسة النضال في مكان عام وبكرة تشوفوا,1
#جلال_عامر الغائب الحاضر,1
_ صعب :) ابعتي حاجة تانية وهريتويت إنما مثال الرأسمالية الفاشي ده مش معاه,0
اقولك على حاجه!! الدنيا مش محتاجه! #اه_والله,1
دستور لا يمر بموافقة ثلثين الشعب على الأقل وفقط بالأغلبية المطلقة يبشر بإنقسام الوطن والإطاحة بالإستقرار ولن يعمر,1
كان هناك شئ يدعي #حريه اللهم ارحم #ثورة_25_يناير واخلف لنا خيرا منها ، اللهم انتقم من كل من أوصلنا إلي هذه الحالة #لكي_الله_ياحريه,0
يتقدم الشعب المصري بخالص الشكر والامتنان للمشير السيسي لمجهوده الجبار في حل النزاع الوطني بين مرتضي منصور واحمد شوبير #هاشتاج,1
الشوكولاته والقهوه ، فيروز وحليم ، الشتا والليل ، وانت #حاجات_بتفرح,1
قوة هدفها استكمال نقل السلطة للمدنيين المنتخبين وبناء دولة المواطنة والقانون المدنية ورفض ممارسات الاستبداد والمنافسة الانتخابية الجادة,1
78 ثورة طبعاً وسيبك من كذب الإخوان والفلول,0
يعتدون على خالد داود صائحين يا بتاع جبهة الإنقاذ يا كافر،فليصمت زياد بهاء الدين و رفاقه عن حديث المصالحة و الا سنرد عليهم بحديث الأصابع #مصر,0
لولا الانقلاب لسارت عجلة البناء والعلم والاقتصاد والحريات والقانون اسرع من احلامنا,1
رونالدو جاهز للقاء البايرن #ريال_مدريد #كريستيانو_رونالدو,0
البابا شنودة الثالث كان وطنيا مخلصا ومصريا عظيما رحمه الله,1
#مصر_الليلة فياض: الانقلابيون فعلوا ما لم يفعله كفار قريش عبر,0
شكرا لكل من جاوبنى,1
انهم يكتبونني بطل اكتوبر الفريق سعد الشاذلي يكتب عن الكذب على الشعب ورضوى عاشور تكتب عن الثورة بين اليأس والأمل,1
مصر كلها هتصوت لعبد المنعم أبو الفتوح القـوى الأميــن,1
ﻛﻞ عام و انتم بخير تعرفوا علي مظاهر فرحه عيد الفطر المبارك من خلال البوم صور ﻟﻴﻮﻡ العيد من جميع انحاء العالم,1
#اﻷهلى هو اللى دايما مفرحنى الحمد لله على نعمة انى #أهلاوى,1
جيش السيسي يهدم بيوتنا؛ لإقامة منطقة عازلة بين سيناء وغزة أين أقنية التصهين؟ لا ورواري العربية يلطم، ولا منتهاه,0
سنسمو على خلافاتنا السياسية والحزبية وسنعلى فقط المصلحة الوطنية ستنتصر ثورتنا وستكون مصر قوية بإذن الله,1
#وزير_التموين: #الدعم لا يصل لمستحقيه وعودة #المجمعات_الاستهلاكية قبل رمضان || لمزيد من التفاصيل على الرابط,1
لمن كان يسأل عن عنوان #ديوان_شيبان الذي يقام فيه #درس_الاثنين #الفحيحيل قطعة 9 شارع المخفر #انشر #الكويت …,0
"#إخوان باعو,,,#عسكر خانو!",0
حين يصبح مصطفى بكري شبه متحدث باسم المجلس العسكري ، اعلم أن هناك الكثير يجب عمله، حتى تنجح ثورتنا,0
#يوسف_الحسيني إعلامنا نكدي والمسئول الأول عن حالة الكأبة الموجودةعلى وشوش المصريين #السادة_المحترمون …,0
وتتوالى الإبداعات في العالم العربي #اﻷم_المثالية في مصر #سمير_جعجع رئيساً للبنان #والعرص_ابن_العرص مرشح للرئاسة,0
الإعلان الدستوري اعتداء غير مسبوق على استقلال القضاء وأحكامه,0
كسرنا حاجز الخوف: دستور يجهض حقوقنا و حرياتنا هو دستور سنسقطه اليوم قبل الغد قوتنا في إرادتنا,0
_ لم أهاجمه بل أحترمه ولو كان له أخطاء فهو بالتأكيد شخصية تحترم,1
يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي,1
نودع اليوم فقيد الصحافة المصرية صاحب الكلمة الحرة الأستاذ سلامة أحمد سلامة إلى مثواه الأخير وهذا أقل ما يمكن أن نقدمه لقلمه المحترم,1
بلال فضل ومصطفي النجار عن فاشية التعذيب في سجون وأقسام الشرطة بعد الانقلاب يكشف ان مصر ترتد لعصور العبودية، فظائع لا توصف,0
رجل أكرمه الله بمصاهرة أكرم خلقه مرتين زهد في أمواله وتجارته طمعاً في مرضاة الله كانت الملائكة تستحي منه #عثمان_بن_عفان,1
معااااااااااااااااااك يا ريسنا معاااااااااااااااااااااااك #تحيا_مصر #السيسي_حبيب_الملايين #سأنتخب_السيسي,1
جمهورية مصر الطبيعية جمهورية ديمقراطية حقيقية جمهورية مدنية تحمي حقوق المواطنة و المساواة و العدل,1
أمي ️ ليس لها يوماً مُحدد !! أمي كُل الآيام لها  #عيد_الأم,1
#اﻷهلى هو اللى دايما مفرحنى الحمد لله على نعمة انى #أهلاوى,1
#رصد| العاملون بإسعاف #دمنهور يهدّدون بالإضراب الشامل هدّد عدد من العاملين بإسعاف دمنهور، اليوم,0
"من الذي زار مرسي في مخبئه السري؟! دعلاء الأسواني يكتب مقاله بعنوان : "" كيف للرئيس أن ينام ؟! "" على هذا الرابط >>",1
إلى زملائي المحامين الراغبين في الانضمام لمبادرة(سامعين صوتك)التى تهدف لدمج متحدي الاعاقه في المجتمع يسعدنا اشتراككم,1
